Park,Name,ShortName,Region,State,Year,Month,Date,Camping Type,Campers
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,10,Oct 1 2019,Tent,9195
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,10,Oct 1 2019,RV,5322
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,10,Oct 1 2019,Backcountry,83
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,11,Nov 1 2019,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,11,Nov 1 2019,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,11,Nov 1 2019,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,12,Dec 1 2019,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,12,Dec 1 2019,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2019,12,Dec 1 2019,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,1,Jan 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,1,Jan 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,1,Jan 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,2,Feb 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,2,Feb 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,2,Feb 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,3,Mar 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,3,Mar 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,3,Mar 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,4,Apr 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,4,Apr 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,4,Apr 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,5,May 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,5,May 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,5,May 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,6,Jun 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,6,Jun 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,6,Jun 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,7,Jul 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,7,Jul 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,7,Jul 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,8,Aug 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,8,Aug 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,8,Aug 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,9,Sep 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,9,Sep 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,9,Sep 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,10,Oct 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,10,Oct 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,10,Oct 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,11,Nov 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,11,Nov 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,11,Nov 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,12,Dec 1 2020,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,12,Dec 1 2020,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2020,12,Dec 1 2020,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,1,Jan 1 2021,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,1,Jan 1 2021,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,1,Jan 1 2021,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,2,Feb 1 2021,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,2,Feb 1 2021,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,2,Feb 1 2021,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,3,Mar 1 2021,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,3,Mar 1 2021,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,3,Mar 1 2021,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,4,Apr 1 2021,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,4,Apr 1 2021,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,4,Apr 1 2021,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,5,May 1 2021,Tent,7992
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,5,May 1 2021,RV,2460
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,5,May 1 2021,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,6,Jun 1 2021,Tent,16794
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,6,Jun 1 2021,RV,7186
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,6,Jun 1 2021,Backcountry,161
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,7,Jul 1 2021,Tent,27930
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,7,Jul 1 2021,RV,9880
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,7,Jul 1 2021,Backcountry,390
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,8,Aug 1 2021,Tent,28405
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,8,Aug 1 2021,RV,8986
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,8,Aug 1 2021,Backcountry,534
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,9,Sep 1 2021,Tent,19035
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,9,Sep 1 2021,RV,8854
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,9,Sep 1 2021,Backcountry,386
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,10,Oct 1 2021,Tent,7602
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,10,Oct 1 2021,RV,3306
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,10,Oct 1 2021,Backcountry,141
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,11,Nov 1 2021,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,11,Nov 1 2021,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,11,Nov 1 2021,Backcountry,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,12,Dec 1 2021,Tent,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,12,Dec 1 2021,RV,0
Acadia NP,Acadia National Park,Acadia,Northeast,Maine,2021,12,Dec 1 2021,Backcountry,0
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,1,Jan 1 2012,Tent,266
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,1,Jan 1 2012,RV,96
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,1,Jan 1 2012,Backcountry,28
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,2,Feb 1 2012,Tent,146
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,2,Feb 1 2012,RV,89
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,2,Feb 1 2012,Backcountry,28
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,3,Mar 1 2012,Tent,2600
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,3,Mar 1 2012,RV,1180
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,3,Mar 1 2012,Backcountry,183
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,4,Apr 1 2012,Tent,3229
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,4,Apr 1 2012,RV,2187
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,4,Apr 1 2012,Backcountry,109
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,5,May 1 2012,Tent,3910
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,5,May 1 2012,RV,2165
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,5,May 1 2012,Backcountry,156
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,6,Jun 1 2012,Tent,3929
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,6,Jun 1 2012,RV,1520
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,6,Jun 1 2012,Backcountry,74
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,7,Jul 1 2012,Tent,2670
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,7,Jul 1 2012,RV,1561
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,7,Jul 1 2012,Backcountry,42
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,8,Aug 1 2012,Tent,2222
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,8,Aug 1 2012,RV,1466
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,8,Aug 1 2012,Backcountry,68
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,9,Sep 1 2012,Tent,3818
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,9,Sep 1 2012,RV,1777
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,9,Sep 1 2012,Backcountry,78
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,10,Oct 1 2012,Tent,2926
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,10,Oct 1 2012,RV,1774
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,10,Oct 1 2012,Backcountry,70
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,11,Nov 1 2012,Tent,1068
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,11,Nov 1 2012,RV,814
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,11,Nov 1 2012,Backcountry,15
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,12,Dec 1 2012,Tent,218
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,12,Dec 1 2012,RV,113
Arches NP,Arches National Park,Arches,Intermountain,Utah,2012,12,Dec 1 2012,Backcountry,0
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,1,Jan 1 2013,Tent,110
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,1,Jan 1 2013,RV,26
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,1,Jan 1 2013,Backcountry,4
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,2,Feb 1 2013,Tent,82
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,2,Feb 1 2013,RV,26
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,2,Feb 1 2013,Backcountry,0
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,3,Mar 1 2013,Tent,3756
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,3,Mar 1 2013,RV,1310
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,3,Mar 1 2013,Backcountry,143
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,4,Apr 1 2013,Tent,3202
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,4,Apr 1 2013,RV,2022
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,4,Apr 1 2013,Backcountry,170
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,5,May 1 2013,Tent,3726
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,5,May 1 2013,RV,2195
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,5,May 1 2013,Backcountry,231
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,6,Jun 1 2013,Tent,3510
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,6,Jun 1 2013,RV,1787
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,6,Jun 1 2013,Backcountry,100
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,7,Jul 1 2013,Tent,2670
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,7,Jul 1 2013,RV,1561
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,7,Jul 1 2013,Backcountry,42
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,8,Aug 1 2013,Tent,3129
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,8,Aug 1 2013,RV,1606
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,8,Aug 1 2013,Backcountry,117
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,9,Sep 1 2013,Tent,3845
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,9,Sep 1 2013,RV,1804
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,9,Sep 1 2013,Backcountry,77
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,10,Oct 1 2013,Tent,2117
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,10,Oct 1 2013,RV,1154
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,10,Oct 1 2013,Backcountry,34
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,11,Nov 1 2013,Tent,1409
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,11,Nov 1 2013,RV,842
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,11,Nov 1 2013,Backcountry,33
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,12,Dec 1 2013,Tent,149
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,12,Dec 1 2013,RV,98
Arches NP,Arches National Park,Arches,Intermountain,Utah,2013,12,Dec 1 2013,Backcountry,2
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,1,Jan 1 2014,Tent,101
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,1,Jan 1 2014,RV,36
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,1,Jan 1 2014,Backcountry,1
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,2,Feb 1 2014,Tent,473
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,2,Feb 1 2014,RV,353
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,2,Feb 1 2014,Backcountry,0
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,3,Mar 1 2014,Tent,3726
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,3,Mar 1 2014,RV,1156
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,3,Mar 1 2014,Backcountry,220
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,4,Apr 1 2014,Tent,3205
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,4,Apr 1 2014,RV,1966
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,4,Apr 1 2014,Backcountry,155
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,5,May 1 2014,Tent,3721
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,5,May 1 2014,RV,2217
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,5,May 1 2014,Backcountry,235
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,6,Jun 1 2014,Tent,3521
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,6,Jun 1 2014,RV,1790
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,6,Jun 1 2014,Backcountry,118
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,7,Jul 1 2014,Tent,2684
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,7,Jul 1 2014,RV,1588
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,7,Jul 1 2014,Backcountry,126
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,8,Aug 1 2014,Tent,2265
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,8,Aug 1 2014,RV,1488
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,8,Aug 1 2014,Backcountry,121
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,9,Sep 1 2014,Tent,1450
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,9,Sep 1 2014,RV,2257
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,9,Sep 1 2014,Backcountry,75
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,10,Oct 1 2014,Tent,2400
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,10,Oct 1 2014,RV,1572
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,10,Oct 1 2014,Backcountry,108
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,11,Nov 1 2014,Tent,1368
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,11,Nov 1 2014,RV,859
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,11,Nov 1 2014,Backcountry,41
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,12,Dec 1 2014,Tent,338
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,12,Dec 1 2014,RV,154
Arches NP,Arches National Park,Arches,Intermountain,Utah,2014,12,Dec 1 2014,Backcountry,11
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,1,Jan 1 2015,Tent,288
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,1,Jan 1 2015,RV,137
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,1,Jan 1 2015,Backcountry,14
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,2,Feb 1 2015,Tent,842
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,2,Feb 1 2015,RV,432
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,2,Feb 1 2015,Backcountry,25
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,3,Mar 1 2015,Tent,3853
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,3,Mar 1 2015,RV,1401
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,3,Mar 1 2015,Backcountry,230
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,4,Apr 1 2015,Tent,3364
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,4,Apr 1 2015,RV,2157
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,4,Apr 1 2015,Backcountry,219
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,5,May 1 2015,Tent,3745
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,5,May 1 2015,RV,2271
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,5,May 1 2015,Backcountry,236
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,6,Jun 1 2015,Tent,3548
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,6,Jun 1 2015,RV,1817
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,6,Jun 1 2015,Backcountry,116
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,7,Jul 1 2015,Tent,2684
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,7,Jul 1 2015,RV,1588
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,7,Jul 1 2015,Backcountry,99
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,8,Aug 1 2015,Tent,2692
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,8,Aug 1 2015,RV,1904
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,8,Aug 1 2015,Backcountry,84
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,9,Sep 1 2015,Tent,1971
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,9,Sep 1 2015,RV,1723
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,9,Sep 1 2015,Backcountry,67
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,10,Oct 1 2015,Tent,2570
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,10,Oct 1 2015,RV,2026
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,10,Oct 1 2015,Backcountry,89
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,11,Nov 1 2015,Tent,1282
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,11,Nov 1 2015,RV,838
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,11,Nov 1 2015,Backcountry,19
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,12,Dec 1 2015,Tent,319
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,12,Dec 1 2015,RV,271
Arches NP,Arches National Park,Arches,Intermountain,Utah,2015,12,Dec 1 2015,Backcountry,10
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,1,Jan 1 2016,Tent,274
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,1,Jan 1 2016,RV,197
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,1,Jan 1 2016,Backcountry,21
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,2,Feb 1 2016,Tent,850
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,2,Feb 1 2016,RV,451
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,2,Feb 1 2016,Backcountry,34
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,3,Mar 1 2016,Tent,2786
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,3,Mar 1 2016,RV,1674
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,3,Mar 1 2016,Backcountry,314
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,4,Apr 1 2016,Tent,3172
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,4,Apr 1 2016,RV,2157
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,4,Apr 1 2016,Backcountry,199
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,5,May 1 2016,Tent,3632
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,5,May 1 2016,RV,2217
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,5,May 1 2016,Backcountry,296
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,6,Jun 1 2016,Tent,3356
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,6,Jun 1 2016,RV,1520
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,6,Jun 1 2016,Backcountry,123
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,7,Jul 1 2016,Tent,2740
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,7,Jul 1 2016,RV,1709
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,7,Jul 1 2016,Backcountry,87
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,8,Aug 1 2016,Tent,2946
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,8,Aug 1 2016,RV,2273
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,8,Aug 1 2016,Backcountry,84
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,9,Sep 1 2016,Tent,3027
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,9,Sep 1 2016,RV,2217
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,9,Sep 1 2016,Backcountry,16
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,10,Oct 1 2016,Tent,2808
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,10,Oct 1 2016,RV,2150
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,10,Oct 1 2016,Backcountry,0
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,11,Nov 1 2016,Tent,2047
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,11,Nov 1 2016,RV,1956
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,11,Nov 1 2016,Backcountry,0
Arches NP,Arches National Park,Arches,Intermountain,Utah,2016,12,Dec 1 2016,Tent,408
